id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
45763,Female,63,1,28.0,0,1-2 Year,No,56329.0,26.0,74,0
22399,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,25.0,36,1
214629,Female,40,1,28.0,1,1-2 Year,Yes,2630.0,26.0,48,0
310655,Female,25,1,29.0,1,< 1 Year,No,2630.0,160.0,23,0
256176,Male,43,1,28.0,1,1-2 Year,No,38322.0,124.0,135,0
326018,Male,33,1,28.0,0,< 1 Year,Yes,27678.0,26.0,125,0
280339,Female,24,1,17.0,0,< 1 Year,Yes,36951.0,152.0,42,0
292380,Male,46,1,30.0,1,1-2 Year,Yes,2630.0,156.0,263,0
111299,Male,28,1,28.0,0,1-2 Year,Yes,38269.0,124.0,246,0
99634,Male,21,1,8.0,1,< 1 Year,No,50162.0,152.0,133,0
265524,Male,25,1,11.0,1,< 1 Year,No,27410.0,152.0,88,0
222839,Male,27,1,41.0,1,< 1 Year,No,37429.0,152.0,144,0
144010,Female,61,1,29.0,0,1-2 Year,Yes,31093.0,26.0,247,0
15966,Male,40,1,28.0,0,1-2 Year,Yes,48219.0,124.0,265,1
157967,Female,47,1,28.0,0,> 2 Years,Yes,41946.0,26.0,168,0
339818,Male,55,1,28.0,0,1-2 Year,No,2630.0,26.0,215,0
287534,Male,28,1,41.0,1,< 1 Year,No,43397.0,152.0,227,0
53260,Male,39,1,8.0,0,> 2 Years,Yes,39477.0,124.0,277,0
341130,Male,49,1,17.0,1,1-2 Year,Yes,34718.0,124.0,111,0
357689,Male,70,1,8.0,0,1-2 Year,Yes,49991.0,26.0,180,0
279539,Female,24,1,30.0,1,< 1 Year,No,30974.0,152.0,168,0
271158,Male,56,1,28.0,1,1-2 Year,No,41912.0,122.0,242,0
215503,Male,23,1,47.0,0,< 1 Year,Yes,38341.0,152.0,180,0
120950,Male,49,1,28.0,0,1-2 Year,Yes,46014.0,26.0,105,1
289834,Female,36,1,47.0,0,1-2 Year,Yes,43707.0,124.0,87,0
237858,Female,45,1,8.0,0,1-2 Year,Yes,30811.0,26.0,266,0
12585,Female,24,1,3.0,1,< 1 Year,No,23255.0,152.0,82,0
204305,Male,40,1,41.0,0,1-2 Year,Yes,24176.0,12.0,259,0
64188,Female,53,1,7.0,0,1-2 Year,No,2630.0,124.0,299,0
133719,Male,52,1,8.0,0,1-2 Year,Yes,49261.0,26.0,45,1
259568,Female,22,1,30.0,1,< 1 Year,No,22607.0,152.0,153,0
112616,Female,24,1,5.0,1,< 1 Year,No,2630.0,152.0,22,0
315958,Female,25,1,8.0,1,< 1 Year,No,37777.0,152.0,155,0
342293,Male,33,1,35.0,1,< 1 Year,No,27362.0,152.0,183,0
292117,Female,24,1,47.0,0,< 1 Year,Yes,17278.0,160.0,162,0
80808,Female,28,1,11.0,1,< 1 Year,No,29320.0,152.0,89,0
278738,Female,41,1,32.0,1,1-2 Year,No,24952.0,26.0,269,0
263323,Male,33,1,7.0,0,< 1 Year,Yes,40089.0,26.0,195,0
245569,Male,21,1,37.0,0,< 1 Year,Yes,36969.0,152.0,106,0
263570,Female,64,1,28.0,1,1-2 Year,No,47186.0,52.0,233,0
154872,Female,44,1,21.0,1,1-2 Year,No,27764.0,152.0,279,0
213961,Male,53,1,28.0,1,1-2 Year,No,41588.0,26.0,143,0
373037,Female,23,1,28.0,1,< 1 Year,No,42883.0,152.0,273,0
255382,Female,23,1,36.0,0,< 1 Year,Yes,38180.0,152.0,250,0
372857,Female,53,1,48.0,1,1-2 Year,No,2630.0,15.0,27,0
106123,Female,52,1,28.0,0,1-2 Year,Yes,41078.0,122.0,67,1
148997,Male,27,1,30.0,1,< 1 Year,No,26089.0,152.0,133,0
183033,Male,51,1,0.0,0,1-2 Year,No,2630.0,124.0,145,0
281280,Female,21,1,8.0,0,< 1 Year,Yes,40254.0,160.0,260,0
374281,Female,27,1,10.0,1,< 1 Year,No,28623.0,152.0,274,0
306654,Female,80,1,28.0,0,1-2 Year,Yes,42507.0,124.0,265,1
141726,Male,51,1,8.0,0,1-2 Year,Yes,2630.0,156.0,33,0
134622,Female,28,1,46.0,1,< 1 Year,No,2630.0,152.0,51,0
2385,Male,42,1,8.0,0,1-2 Year,Yes,43132.0,26.0,17,0
83116,Female,21,1,28.0,0,< 1 Year,Yes,56609.0,158.0,136,0
218750,Female,23,1,21.0,1,< 1 Year,No,28790.0,152.0,240,0
147873,Male,23,1,28.0,1,< 1 Year,No,45991.0,152.0,170,0
37223,Female,26,1,15.0,0,< 1 Year,No,43602.0,160.0,133,0
116225,Female,39,1,28.0,1,1-2 Year,No,24141.0,124.0,166,0
126728,Male,59,1,23.0,0,1-2 Year,Yes,27677.0,157.0,104,0
96303,Male,40,1,6.0,1,1-2 Year,No,27650.0,124.0,227,0
130158,Male,61,1,28.0,1,1-2 Year,Yes,46260.0,26.0,136,0
95371,Female,60,1,30.0,1,1-2 Year,No,28025.0,152.0,186,0
73967,Female,50,1,8.0,0,1-2 Year,No,41316.0,152.0,237,0
336777,Female,68,1,30.0,0,1-2 Year,Yes,47453.0,122.0,134,0
203672,Female,49,1,8.0,0,1-2 Year,Yes,33972.0,26.0,17,0
342490,Female,49,1,48.0,0,1-2 Year,Yes,2630.0,15.0,183,0
207904,Male,74,1,45.0,0,> 2 Years,Yes,35752.0,26.0,143,0
188554,Male,25,1,11.0,0,< 1 Year,Yes,2630.0,152.0,257,0
182807,Male,52,1,28.0,0,1-2 Year,Yes,48416.0,26.0,58,1
280486,Female,59,1,28.0,0,1-2 Year,No,2630.0,124.0,119,0
55356,Female,24,1,29.0,0,< 1 Year,No,31465.0,152.0,134,0
294406,Male,59,1,28.0,0,1-2 Year,Yes,45957.0,26.0,17,1
246676,Female,61,1,46.0,0,1-2 Year,Yes,2630.0,156.0,24,0
275666,Male,42,1,28.0,0,1-2 Year,Yes,33799.0,26.0,139,0
233282,Male,54,1,29.0,0,1-2 Year,Yes,36775.0,155.0,259,1
310410,Female,22,1,41.0,0,< 1 Year,No,27358.0,160.0,281,0
267317,Female,25,1,5.0,0,< 1 Year,Yes,27994.0,152.0,224,0
4050,Male,56,1,0.0,1,1-2 Year,No,2630.0,7.0,189,0
100076,Female,30,1,28.0,0,1-2 Year,Yes,23171.0,13.0,195,0
371666,Male,35,1,28.0,0,1-2 Year,Yes,68452.0,122.0,258,0
82480,Female,33,1,28.0,1,< 1 Year,No,22943.0,152.0,82,0
261650,Male,23,1,46.0,1,< 1 Year,No,32587.0,152.0,105,0
10740,Female,26,1,46.0,1,< 1 Year,No,24899.0,152.0,168,0
179760,Male,40,1,28.0,0,1-2 Year,Yes,63248.0,122.0,223,1
158333,Female,28,1,28.0,1,< 1 Year,Yes,2630.0,156.0,187,0
341667,Male,26,1,28.0,1,< 1 Year,No,36771.0,152.0,37,0
16227,Male,56,1,28.0,1,1-2 Year,No,19403.0,124.0,66,0
261294,Male,46,1,28.0,0,1-2 Year,Yes,39964.0,26.0,131,0
356630,Male,49,1,12.0,1,1-2 Year,No,2630.0,20.0,210,0
309842,Male,53,1,28.0,1,1-2 Year,No,34376.0,26.0,224,0
156107,Female,43,1,11.0,0,1-2 Year,Yes,2630.0,124.0,46,0
121385,Female,22,1,33.0,0,< 1 Year,Yes,27470.0,152.0,98,0
196656,Male,37,1,8.0,0,1-2 Year,Yes,43027.0,124.0,42,1
284552,Female,22,1,8.0,1,< 1 Year,No,27362.0,152.0,66,0
266142,Male,29,1,8.0,1,< 1 Year,No,39266.0,152.0,265,0
90409,Male,72,1,37.0,0,> 2 Years,Yes,2630.0,26.0,225,0
329123,Female,23,1,30.0,1,< 1 Year,No,20763.0,152.0,131,0
4644,Male,24,1,33.0,0,< 1 Year,Yes,34158.0,152.0,12,0
114323,Female,25,1,24.0,0,< 1 Year,Yes,25659.0,152.0,262,0
94461,Female,80,1,28.0,0,1-2 Year,No,42070.0,26.0,28,0
28555,Female,40,1,48.0,0,> 2 Years,Yes,2630.0,157.0,34,0
291816,Female,27,1,8.0,0,< 1 Year,No,2630.0,152.0,147,0
247116,Male,56,1,28.0,0,1-2 Year,Yes,43974.0,124.0,138,0
105802,Female,29,1,11.0,1,< 1 Year,No,34280.0,152.0,163,0
163102,Male,43,1,3.0,0,1-2 Year,No,2630.0,26.0,30,0
119845,Female,30,1,30.0,1,1-2 Year,No,23969.0,124.0,207,0
233699,Male,40,1,39.0,1,1-2 Year,No,34401.0,124.0,117,0
265855,Female,23,1,35.0,1,< 1 Year,No,52237.0,152.0,33,0
224402,Male,66,1,44.0,1,1-2 Year,Yes,30948.0,26.0,218,0
195646,Female,67,1,30.0,1,1-2 Year,No,34010.0,124.0,295,0
43971,Female,70,1,9.0,1,1-2 Year,No,30597.0,124.0,182,0
159591,Male,29,1,33.0,0,< 1 Year,Yes,2630.0,157.0,20,0
47006,Male,56,0,4.0,0,1-2 Year,Yes,22917.0,152.0,97,0
24398,Female,28,1,45.0,0,< 1 Year,No,21419.0,152.0,33,0
156317,Female,67,1,46.0,0,1-2 Year,Yes,37153.0,11.0,219,1
185937,Male,55,1,52.0,0,1-2 Year,Yes,2630.0,157.0,270,0
164598,Female,48,1,46.0,0,> 2 Years,Yes,2630.0,156.0,56,0
300193,Male,29,1,11.0,1,< 1 Year,No,25922.0,152.0,286,0
38384,Female,23,1,22.0,1,< 1 Year,Yes,2630.0,26.0,52,0
270968,Male,74,1,28.0,1,1-2 Year,No,53964.0,26.0,57,0
290743,Female,22,1,6.0,1,< 1 Year,No,2630.0,152.0,106,0
8429,Male,47,1,32.0,1,1-2 Year,No,22104.0,124.0,58,0
370850,Female,31,1,41.0,1,< 1 Year,No,35179.0,152.0,163,0
375978,Male,23,1,2.0,1,< 1 Year,No,31798.0,152.0,290,0
342498,Female,21,1,28.0,0,< 1 Year,Yes,40348.0,160.0,157,0
27294,Male,38,1,28.0,0,1-2 Year,Yes,40542.0,26.0,102,1
350363,Male,22,1,13.0,1,< 1 Year,No,28372.0,152.0,94,0
276388,Female,23,1,7.0,1,< 1 Year,No,2630.0,160.0,149,0
369394,Female,66,1,28.0,0,1-2 Year,Yes,32490.0,26.0,230,0
115983,Male,21,1,28.0,0,1-2 Year,Yes,41196.0,26.0,237,0
49567,Female,77,1,28.0,0,1-2 Year,Yes,24296.0,26.0,182,0
168633,Female,67,1,48.0,0,> 2 Years,Yes,2630.0,15.0,89,0
152635,Female,43,1,46.0,0,1-2 Year,Yes,59320.0,26.0,295,0
183687,Male,20,1,8.0,0,< 1 Year,Yes,38822.0,160.0,217,0
308896,Female,36,1,28.0,0,1-2 Year,Yes,33674.0,31.0,276,1
9516,Male,35,1,28.0,0,1-2 Year,No,2630.0,163.0,191,1
15953,Female,35,1,28.0,0,1-2 Year,Yes,46637.0,122.0,63,1
355296,Female,25,1,28.0,1,< 1 Year,No,57192.0,152.0,89,0
66435,Male,46,1,28.0,0,1-2 Year,Yes,72565.0,122.0,153,1
196632,Male,32,1,41.0,0,1-2 Year,Yes,2630.0,156.0,259,0
15450,Male,24,1,10.0,1,< 1 Year,No,29995.0,152.0,144,0
200024,Male,37,1,6.0,0,1-2 Year,Yes,31731.0,152.0,271,1
177864,Male,27,1,29.0,1,< 1 Year,No,42127.0,152.0,69,0
119080,Male,23,1,30.0,1,< 1 Year,No,27384.0,152.0,109,0
129470,Female,28,1,4.0,1,< 1 Year,No,25399.0,152.0,197,0
250146,Male,60,1,28.0,0,> 2 Years,Yes,67642.0,124.0,255,0
165314,Male,21,1,46.0,0,< 1 Year,Yes,63462.0,152.0,248,1
292275,Female,40,1,13.0,0,1-2 Year,Yes,2630.0,156.0,174,1
18018,Male,26,1,16.0,1,< 1 Year,No,18244.0,152.0,289,0
46025,Male,39,1,28.0,1,1-2 Year,No,32317.0,52.0,177,0
369518,Female,38,1,28.0,0,1-2 Year,Yes,32267.0,124.0,95,0
44667,Male,23,1,36.0,1,< 1 Year,No,36525.0,152.0,250,0
186631,Male,27,1,46.0,1,< 1 Year,No,2630.0,152.0,47,0
117453,Male,26,1,38.0,0,< 1 Year,Yes,2630.0,163.0,139,1
228696,Female,22,1,3.0,0,< 1 Year,Yes,22723.0,152.0,192,0
363395,Male,69,1,19.0,0,> 2 Years,Yes,36216.0,26.0,109,0
226536,Female,57,1,45.0,0,1-2 Year,Yes,35840.0,26.0,231,1
130174,Female,76,1,3.0,1,1-2 Year,Yes,35460.0,26.0,176,0
243684,Female,49,1,8.0,0,1-2 Year,Yes,41928.0,26.0,102,1
150949,Male,56,1,3.0,1,1-2 Year,No,33266.0,124.0,196,0
358754,Male,26,1,14.0,1,< 1 Year,No,28529.0,152.0,165,0
333577,Female,66,1,46.0,1,1-2 Year,No,32289.0,26.0,195,0
65017,Female,22,1,28.0,0,< 1 Year,No,65551.0,152.0,30,0
141363,Female,23,1,46.0,1,< 1 Year,Yes,28043.0,152.0,60,0
163775,Male,22,1,28.0,1,< 1 Year,No,44075.0,152.0,20,0
210167,Female,25,1,28.0,1,< 1 Year,No,2630.0,152.0,191,0
220619,Female,49,1,28.0,0,1-2 Year,Yes,37991.0,26.0,133,1
135473,Male,20,1,44.0,1,< 1 Year,No,2630.0,160.0,270,0
269160,Male,77,1,39.0,1,1-2 Year,No,2630.0,26.0,253,0
149441,Female,41,1,28.0,1,1-2 Year,Yes,21935.0,4.0,209,0
261385,Male,44,1,8.0,0,1-2 Year,Yes,41515.0,26.0,79,0
11796,Female,62,1,28.0,0,> 2 Years,Yes,56931.0,122.0,69,0
329191,Male,31,1,15.0,0,1-2 Year,Yes,2630.0,156.0,168,1
8852,Female,48,1,8.0,0,1-2 Year,Yes,34001.0,124.0,256,0
41958,Female,38,1,28.0,1,1-2 Year,No,28389.0,26.0,101,0
346785,Male,24,1,47.0,1,< 1 Year,No,47460.0,152.0,289,0
288067,Male,22,1,39.0,1,< 1 Year,No,28333.0,152.0,240,0
73173,Male,52,1,15.0,0,1-2 Year,Yes,36704.0,14.0,214,0
51330,Female,42,1,17.0,1,1-2 Year,No,28500.0,26.0,204,0
250896,Female,23,1,2.0,1,< 1 Year,No,31610.0,152.0,180,0
321883,Female,44,1,20.0,0,1-2 Year,No,2630.0,124.0,170,0
85849,Female,22,1,15.0,0,< 1 Year,Yes,26878.0,152.0,196,0
29050,Female,26,1,8.0,0,< 1 Year,Yes,29453.0,152.0,199,0
135838,Male,41,1,28.0,0,1-2 Year,Yes,28217.0,122.0,166,1
318332,Female,24,1,6.0,1,< 1 Year,No,20049.0,152.0,256,0
310713,Female,36,1,15.0,0,1-2 Year,Yes,33464.0,152.0,243,0
228251,Male,25,1,36.0,1,< 1 Year,No,45573.0,152.0,48,0
10722,Male,74,1,20.0,0,1-2 Year,Yes,2630.0,26.0,215,0
328377,Female,22,1,40.0,1,< 1 Year,No,52041.0,152.0,119,0
118200,Male,46,1,8.0,1,1-2 Year,No,38086.0,26.0,39,0
181391,Male,31,1,30.0,1,< 1 Year,No,19558.0,152.0,234,0
334966,Male,20,1,16.0,1,< 1 Year,No,2630.0,160.0,13,0
294420,Male,22,1,45.0,1,< 1 Year,No,31417.0,152.0,257,0
361852,Female,45,1,28.0,1,1-2 Year,No,37764.0,124.0,87,0
179210,Male,51,1,46.0,0,> 2 Years,Yes,2630.0,124.0,154,0
270413,Female,24,1,2.0,1,< 1 Year,No,30301.0,152.0,245,0
255783,Male,54,1,22.0,0,1-2 Year,Yes,33614.0,124.0,42,0
219729,Female,29,1,27.0,1,< 1 Year,No,31783.0,152.0,93,0
341721,Female,20,1,44.0,1,< 1 Year,No,2630.0,160.0,251,0
133601,Female,31,1,35.0,1,< 1 Year,No,27774.0,152.0,97,0
111101,Male,21,1,40.0,0,< 1 Year,Yes,19345.0,152.0,49,1
334435,Male,20,1,13.0,0,< 1 Year,Yes,20148.0,160.0,146,0
285808,Female,52,1,28.0,0,1-2 Year,Yes,58055.0,122.0,142,1
297133,Male,24,1,47.0,0,< 1 Year,Yes,42210.0,151.0,58,0
297061,Female,66,1,28.0,1,1-2 Year,No,42190.0,125.0,20,0
342821,Female,20,1,2.0,0,< 1 Year,Yes,31328.0,160.0,57,0
8030,Female,67,1,28.0,0,1-2 Year,Yes,39908.0,122.0,67,0
172914,Male,38,1,41.0,1,1-2 Year,No,2630.0,152.0,252,0
296091,Male,21,1,8.0,0,< 1 Year,Yes,39533.0,160.0,122,0
56557,Female,48,1,19.0,0,1-2 Year,Yes,34563.0,124.0,207,1
270760,Female,24,1,15.0,0,< 1 Year,Yes,25815.0,152.0,202,0
361143,Female,24,1,50.0,1,< 1 Year,No,28996.0,152.0,201,0
196440,Female,49,1,50.0,0,1-2 Year,Yes,39802.0,26.0,186,1
45849,Male,54,1,29.0,0,1-2 Year,Yes,26343.0,124.0,125,1
193773,Female,20,1,13.0,1,< 1 Year,Yes,32528.0,160.0,193,0
240529,Female,21,1,41.0,1,< 1 Year,No,30679.0,152.0,155,0
348819,Female,70,1,28.0,1,1-2 Year,No,26534.0,124.0,136,0
95614,Male,51,1,8.0,1,1-2 Year,No,2630.0,124.0,257,0
281538,Male,67,1,27.0,0,1-2 Year,Yes,30800.0,26.0,277,0
192240,Male,45,1,28.0,0,> 2 Years,Yes,33012.0,124.0,80,0
243515,Female,30,1,50.0,0,< 1 Year,Yes,25082.0,152.0,270,0
369897,Male,23,1,30.0,0,< 1 Year,Yes,22094.0,152.0,78,0
171049,Male,38,1,28.0,0,1-2 Year,Yes,26495.0,124.0,102,1
89597,Male,64,1,37.0,1,1-2 Year,No,34962.0,124.0,143,0
20728,Female,24,1,46.0,1,< 1 Year,No,2630.0,152.0,20,0
47533,Male,23,1,23.0,1,< 1 Year,No,17569.0,152.0,20,0
313127,Female,48,1,3.0,0,1-2 Year,Yes,22109.0,124.0,207,1
379680,Male,52,1,33.0,0,1-2 Year,Yes,32386.0,24.0,121,0
330251,Female,24,1,15.0,1,< 1 Year,No,28362.0,152.0,181,0
241573,Female,25,1,28.0,1,< 1 Year,No,23715.0,152.0,74,0
300510,Female,28,1,11.0,1,< 1 Year,No,32264.0,152.0,61,0
310402,Male,21,1,32.0,0,< 1 Year,Yes,33273.0,152.0,58,0
277716,Male,47,1,28.0,1,1-2 Year,No,30283.0,124.0,95,0
55242,Female,27,1,28.0,1,< 1 Year,No,39338.0,152.0,189,0
77309,Female,25,1,28.0,0,< 1 Year,Yes,45052.0,26.0,245,0
42342,Female,73,1,28.0,0,1-2 Year,Yes,28564.0,26.0,119,0
130850,Male,44,1,33.0,0,1-2 Year,No,34030.0,124.0,265,0
369186,Male,50,1,12.0,0,1-2 Year,Yes,26666.0,124.0,56,1
95233,Female,52,1,28.0,0,1-2 Year,Yes,30493.0,26.0,212,0
100519,Male,52,1,20.0,1,1-2 Year,No,2630.0,122.0,195,0
349835,Male,26,1,34.0,1,< 1 Year,Yes,2630.0,160.0,288,0
324725,Female,21,1,36.0,0,< 1 Year,Yes,26980.0,160.0,204,0
140472,Female,43,1,28.0,0,1-2 Year,Yes,43543.0,26.0,218,1
144209,Male,56,1,39.0,1,1-2 Year,No,27835.0,26.0,34,0
135280,Female,22,1,8.0,1,< 1 Year,No,42973.0,152.0,72,0
283805,Male,57,1,28.0,0,1-2 Year,Yes,34245.0,26.0,196,1
268074,Female,24,1,36.0,0,< 1 Year,Yes,32802.0,152.0,112,0
162321,Female,61,1,46.0,0,1-2 Year,Yes,27186.0,124.0,180,0
246759,Male,31,1,45.0,1,1-2 Year,No,24288.0,154.0,114,0
193402,Male,22,1,46.0,0,< 1 Year,Yes,27893.0,152.0,96,0
281714,Male,65,1,33.0,0,> 2 Years,Yes,27422.0,26.0,55,0
92296,Male,65,1,39.0,0,1-2 Year,No,2630.0,21.0,18,0
339986,Female,24,1,49.0,1,< 1 Year,No,24590.0,151.0,77,0
144044,Female,49,1,29.0,0,1-2 Year,Yes,34171.0,135.0,216,0
42146,Male,58,1,38.0,1,1-2 Year,No,42976.0,26.0,157,0
10683,Male,29,1,39.0,1,< 1 Year,No,38915.0,152.0,283,0
270979,Female,23,1,30.0,1,< 1 Year,No,29705.0,152.0,10,0
67857,Male,49,1,8.0,0,1-2 Year,Yes,46422.0,124.0,244,0
62827,Male,29,1,27.0,0,< 1 Year,Yes,29278.0,152.0,169,0
371735,Male,36,1,35.0,0,1-2 Year,No,32152.0,152.0,264,0
276486,Male,42,1,8.0,0,1-2 Year,Yes,46891.0,124.0,76,0
117333,Female,37,1,28.0,0,1-2 Year,Yes,41566.0,26.0,278,1
83226,Female,29,1,28.0,1,< 1 Year,No,2630.0,1.0,39,0
70291,Male,44,1,28.0,0,1-2 Year,Yes,37313.0,26.0,245,1
315743,Male,27,1,30.0,1,< 1 Year,No,28513.0,152.0,80,0
209677,Female,53,1,28.0,0,1-2 Year,Yes,23642.0,158.0,142,0
259476,Male,21,1,46.0,1,< 1 Year,No,35895.0,152.0,234,0
218864,Female,37,1,49.0,0,1-2 Year,Yes,2630.0,163.0,69,0
49960,Female,37,1,36.0,0,> 2 Years,Yes,62782.0,124.0,281,0
173688,Female,32,1,47.0,1,< 1 Year,No,43272.0,152.0,68,0
71271,Female,55,1,28.0,0,> 2 Years,Yes,36716.0,122.0,89,0
112104,Female,20,1,15.0,0,< 1 Year,Yes,30211.0,160.0,224,0
362830,Male,36,1,30.0,1,1-2 Year,No,38618.0,152.0,84,0
223443,Male,43,1,28.0,0,1-2 Year,No,43601.0,18.0,54,0
44365,Male,29,1,3.0,1,< 1 Year,No,38945.0,152.0,72,0
151205,Male,44,1,7.0,1,1-2 Year,No,47757.0,26.0,234,0
222678,Female,62,1,33.0,0,1-2 Year,Yes,38466.0,124.0,212,0
286603,Female,31,1,8.0,1,< 1 Year,No,30491.0,152.0,23,0
200729,Female,23,1,46.0,1,< 1 Year,No,28178.0,107.0,71,0
277658,Female,28,1,11.0,1,< 1 Year,No,26556.0,152.0,155,0
296165,Male,30,1,30.0,1,< 1 Year,No,28430.0,152.0,10,0
33878,Male,30,1,26.0,0,< 1 Year,Yes,30093.0,22.0,150,0
10776,Male,22,1,39.0,1,< 1 Year,No,35283.0,152.0,97,0
372901,Male,79,1,41.0,0,> 2 Years,Yes,33147.0,157.0,218,0
249065,Male,74,1,8.0,1,1-2 Year,Yes,2630.0,26.0,162,0
229030,Female,76,1,28.0,1,1-2 Year,No,50932.0,122.0,296,0
262867,Male,24,1,28.0,0,< 1 Year,Yes,40813.0,152.0,15,0
325086,Male,54,1,46.0,0,1-2 Year,Yes,37042.0,11.0,44,0
115264,Female,32,1,28.0,0,< 1 Year,Yes,38014.0,26.0,179,1
193094,Male,30,1,30.0,1,< 1 Year,No,27711.0,152.0,155,0
248203,Female,22,1,10.0,1,< 1 Year,No,30658.0,152.0,110,0
22649,Female,23,1,8.0,0,< 1 Year,Yes,2630.0,152.0,225,0
86698,Male,71,1,50.0,1,1-2 Year,No,30172.0,124.0,215,0
361791,Male,62,1,28.0,0,1-2 Year,Yes,32916.0,37.0,28,1
94324,Female,22,1,11.0,0,< 1 Year,Yes,29395.0,152.0,274,0
177271,Female,48,1,29.0,0,1-2 Year,Yes,2630.0,124.0,229,0
258793,Male,36,1,49.0,0,1-2 Year,No,33226.0,160.0,214,0
380480,Female,24,1,28.0,1,1-2 Year,Yes,34312.0,124.0,39,0
212662,Male,40,1,28.0,0,1-2 Year,Yes,39585.0,124.0,259,1
266397,Male,42,1,28.0,0,1-2 Year,No,38023.0,26.0,209,0
36264,Male,42,1,46.0,1,> 2 Years,Yes,34579.0,156.0,139,0
333068,Female,45,1,8.0,0,1-2 Year,Yes,39267.0,26.0,191,1
146816,Female,24,1,46.0,1,< 1 Year,No,34334.0,152.0,132,0
49462,Male,23,1,35.0,1,< 1 Year,No,26533.0,152.0,297,0
290285,Female,23,1,28.0,1,< 1 Year,No,48232.0,153.0,56,0
328946,Male,53,1,28.0,0,1-2 Year,Yes,29501.0,124.0,299,1
102511,Male,75,1,28.0,0,> 2 Years,Yes,45488.0,124.0,53,0
111221,Female,24,1,46.0,1,< 1 Year,No,33583.0,152.0,267,0
82175,Male,42,1,28.0,0,1-2 Year,Yes,61252.0,154.0,266,0
192577,Female,45,1,28.0,0,1-2 Year,No,69856.0,122.0,152,0
378435,Male,31,1,11.0,0,< 1 Year,Yes,43273.0,124.0,136,1
67426,Female,21,1,30.0,1,< 1 Year,No,24145.0,152.0,117,0
122324,Male,26,1,29.0,1,< 1 Year,No,30368.0,152.0,210,0
32276,Male,34,1,28.0,0,1-2 Year,Yes,35748.0,124.0,234,1
38959,Female,22,1,15.0,1,< 1 Year,No,30696.0,160.0,227,0
138836,Male,24,1,25.0,1,< 1 Year,No,36604.0,152.0,179,0
304066,Female,21,1,28.0,0,< 1 Year,Yes,32694.0,152.0,62,0
293514,Female,26,1,28.0,0,< 1 Year,No,28837.0,152.0,168,0
279185,Male,66,1,47.0,0,> 2 Years,Yes,48955.0,26.0,73,0
38813,Female,25,1,11.0,0,< 1 Year,Yes,39005.0,152.0,124,1
25733,Male,43,1,28.0,1,1-2 Year,No,51935.0,26.0,102,0
241368,Female,48,1,28.0,0,1-2 Year,Yes,42818.0,26.0,151,0
17642,Male,35,1,18.0,0,1-2 Year,Yes,28232.0,124.0,125,1
293843,Male,62,1,46.0,0,1-2 Year,Yes,36357.0,26.0,259,0
87720,Female,23,1,39.0,1,< 1 Year,No,2630.0,152.0,87,0
125348,Female,22,1,34.0,1,< 1 Year,No,2630.0,152.0,123,0
323378,Female,37,1,28.0,0,1-2 Year,Yes,33151.0,124.0,115,1
176258,Female,26,1,41.0,1,< 1 Year,No,32934.0,152.0,237,0
237039,Female,25,1,33.0,1,< 1 Year,No,21576.0,152.0,186,0
294182,Female,22,1,3.0,1,< 1 Year,No,26143.0,152.0,51,0
156400,Female,24,1,36.0,1,< 1 Year,No,2630.0,160.0,132,0
281287,Female,48,1,28.0,0,1-2 Year,Yes,53164.0,25.0,195,0
331479,Male,52,1,28.0,0,1-2 Year,Yes,53285.0,26.0,12,0
89428,Female,71,1,41.0,0,1-2 Year,Yes,25596.0,124.0,222,0
159731,Female,36,1,28.0,0,1-2 Year,Yes,33760.0,26.0,280,0
189480,Male,27,1,15.0,1,< 1 Year,No,2630.0,152.0,166,0
93577,Female,22,1,3.0,1,< 1 Year,No,2630.0,152.0,269,0
6383,Female,23,1,30.0,1,< 1 Year,No,31821.0,152.0,196,0
106242,Male,44,1,28.0,0,1-2 Year,Yes,28311.0,124.0,254,1
268802,Female,23,1,30.0,1,< 1 Year,No,35867.0,152.0,91,0
68679,Female,24,1,21.0,1,< 1 Year,No,35478.0,152.0,211,0
349312,Male,80,1,28.0,1,1-2 Year,No,33708.0,26.0,179,0
5882,Male,22,1,21.0,0,< 1 Year,No,29130.0,152.0,48,0
24093,Female,38,1,17.0,0,1-2 Year,Yes,39426.0,30.0,269,1
9136,Male,56,1,28.0,0,1-2 Year,Yes,43592.0,124.0,299,0
193381,Female,26,1,46.0,1,< 1 Year,No,32896.0,152.0,274,0
134037,Female,22,1,8.0,0,< 1 Year,Yes,25891.0,152.0,113,0
3310,Male,50,1,28.0,1,1-2 Year,No,28054.0,124.0,291,0
305835,Female,22,1,50.0,1,< 1 Year,No,45124.0,152.0,116,0
74285,Male,33,1,28.0,0,1-2 Year,Yes,28985.0,26.0,122,0
170132,Female,24,1,41.0,1,< 1 Year,No,47574.0,152.0,273,0
16074,Female,29,1,23.0,0,< 1 Year,Yes,2630.0,160.0,163,1
158112,Male,26,1,39.0,0,1-2 Year,Yes,2630.0,156.0,271,1
357116,Male,40,1,42.0,0,1-2 Year,Yes,30888.0,26.0,41,0
128654,Male,24,1,15.0,1,< 1 Year,No,40864.0,152.0,286,0
